,country,year,life_expectancy
16912,Cambodia,1884,35.0
16913,Cameroon,1884,28.75
16914,Canada,1884,44.86
16915,Cape Verde,1884,33.8
16916,Central African Republic,1884,30.0
16917,Chad,1884,30.9
16918,Chile,1884,32.0
16919,China,1884,32.0
16920,Colombia,1884,32.0
16921,Comoros,1884,32.1
16922,"Congo, Dem. Rep.",1884,31.6
16923,"Congo, Rep.",1884,32.7
16924,Costa Rica,1884,30.21
16925,Cote d'Ivoire,1884,31.16
16926,Croatia,1884,36.1
16927,Cuba,1884,41.0
16928,Cyprus,1884,38.51
16929,Czech Republic,1884,34.98
16930,Denmark,1884,48.6
16931,Djibouti,1884,29.9
16932,Dominican Republic,1884,29.9
16933,Ecuador,1884,32.9
16934,Egypt,1884,33.0
16935,El Salvador,1884,28.7
16936,Equatorial Guinea,1884,29.8
16937,Eritrea,1884,30.2
16938,Estonia,1884,41.05
16939,Ethiopia,1884,29.7
16940,Fiji,1884,26.1
16941,Finland,1884,42.87
16942,France,1884,42.52
16943,French Guiana,1884,30.5
16944,French Polynesia,1884,25.6
16945,Gabon,1884,30.6
16946,Gambia,1884,28.8
16947,Georgia,1884,31.67
16948,Germany,1884,39.33
16949,Ghana,1884,28.0
16950,Greece,1884,37.34
16951,Greenland,1884,32.9
16952,Grenada,1884,37.3
16953,Guadeloupe,1884,27.66
16954,Guam,1884,27.5
16955,Guatemala,1884,25.81
16956,Guinea,1884,30.37
16957,Guinea-Bissau,1884,32.0
16958,Guyana,1884,31.12
16959,Haiti,1884,29.0
16960,Honduras,1884,33.9
16961,"Hong Kong, China",1884,34.9
16962,Hungary,1884,36.0
16963,Iceland,1884,42.19
16964,India,1884,25.09
16965,Indonesia,1884,30.0
16966,Iran,1884,25.6
16967,Iraq,1884,31.2
16968,Ireland,1884,44.91
16969,Israel,1884,32.0
16970,Italy,1884,36.6
16971,Jamaica,1884,37.2
16972,Japan,1884,37.27
16973,Jordan,1884,31.7
16974,Kazakhstan,1884,26.0
16975,Kenya,1884,25.5
16976,Kiribati,1884,24.9
16977,North Korea,1884,26.0
16978,South Korea,1884,25.8
16979,Kuwait,1884,26.0
16980,Kyrgyz Republic,1884,23.74
16981,Lao,1884,31.9
16982,Latvia,1884,40.97
16983,Lebanon,1884,29.7
16984,Lesotho,1884,32.8
16985,Liberia,1884,31.1
16986,Libya,1884,33.1
16987,Lithuania,1884,34.87
16988,Luxembourg,1884,39.42
16989,"Macao, China",1884,34.7
16990,"Macedonia, FYR",1884,36.1
16991,Madagascar,1884,30.5
16992,Malawi,1884,30.3
16993,Malaysia,1884,30.6
16994,Maldives,1884,32.65
16995,Mali,1884,26.41
16996,Malta,1884,34.37
16997,Martinique,1884,30.15
16998,Mauritania,1884,32.0
16999,Mauritius,1884,31.56
17000,Mayotte,1884,32.5
17001,Mexico,1884,26.9
17002,"Micronesia, Fed. Sts.",1884,26.7
17003,Moldova,1884,33.15
17004,Mongolia,1884,31.8
17005,Montenegro,1884,35.4
17006,Morocco,1884,33.1
17007,Mozambique,1884,30.28
17008,Myanmar,1884,30.8
17009,Namibia,1884,32.4
17010,Nepal,1884,32.8
17011,Netherlands,1884,41.34
17012,Netherlands Antilles,1884,34.41
17013,New Caledonia,1884,26.0
17014,New Zealand,1884,40.3
17015,Nicaragua,1884,25.4
17016,Niger,1884,30.8
17017,Nigeria,1884,30.4
17018,Norway,1884,50.8
17019,Oman,1884,32.3
17020,Pakistan,1884,26.84
17021,Panama,1884,32.9
17022,Papua New Guinea,1884,31.5
17023,Paraguay,1884,35.5
17024,Peru,1884,35.7
17025,Philippines,1884,30.9
17026,Poland,1884,35.9
17027,Portugal,1884,35.6
17028,Puerto Rico,1884,30.43
17029,Qatar,1884,30.8
17030,Reunion,1884,33.0
17031,Romania,1884,35.7
17032,Russia,1884,32.75
17033,Rwanda,1884,31.8
17034,St. Lucia,1884,28.01
17035,St. Vincent and the Grenadines,1884,25.99
17036,Samoa,1884,25.4
17037,Sao Tome and Principe,1884,31.0
17038,Saudi Arabia,1884,32.1
17039,Senegal,1884,25.2
17040,Serbia,1884,35.5
17041,Seychelles,1884,40.67
17042,Sierra Leone,1884,25.1
17043,Singapore,1884,34.0
17044,Slovak Republic,1884,36.4
17045,Slovenia,1884,36.6
17046,Solomon Islands,1884,25.1
17047,Somalia,1884,29.4
17048,South Africa,1884,33.5
17049,Spain,1884,30.02
17050,Sri Lanka,1884,32.6
17051,Sudan,1884,31.4
17052,Suriname,1884,32.9
17053,Swaziland,1884,32.3
17054,Sweden,1884,49.17
17055,Switzerland,1884,45.0
17056,Syria,1884,31.1
17057,Taiwan,1884,28.3
17058,Tajikistan,1884,24.04
17059,Tanzania,1884,32.2
17060,Thailand,1884,30.4
17061,Timor-Leste,1884,28.95
17062,Togo,1884,31.3
17063,Tonga,1884,28.2
17064,Trinidad and Tobago,1884,38.8
17065,Tunisia,1884,28.8
17066,Turkey,1884,35.0
17067,Turkmenistan,1884,22.26
17068,Uganda,1884,25.3
17069,Ukraine,1884,36.6
17070,United Arab Emirates,1884,30.7
17071,United Kingdom,1884,44.79
17072,United States,1884,41.73
17073,Uruguay,1884,32.9
17074,Uzbekistan,1884,26.73
17075,Vanuatu,1884,24.3
17076,Venezuela,1884,32.2
17077,West Bank and Gaza,1884,32.1
17078,Western Sahara,1884,34.75
17079,Vietnam,1884,32.0
17080,Virgin Islands (U.S.),1884,33.4
17081,Yemen,1884,23.39
17082,Zambia,1884,32.6
17083,Zimbabwe,1884,33.7
17084,South Sudan,1884,26.67
17085,Afghanistan,1885,27.34
17086,Albania,1885,35.4
17087,Algeria,1885,28.82
17088,Angola,1885,26.98
17089,Antigua and Barbuda,1885,33.54
17090,Argentina,1885,32.6
17091,Armenia,1885,34.0
17092,Aruba,1885,34.42
17093,Australia,1885,41.99
17094,Austria,1885,35.92
17095,Azerbaijan,1885,29.17
17096,Bahamas,1885,35.18
17097,Bahrain,1885,30.3
17098,Bangladesh,1885,23.43
17099,Barbados,1885,32.12
17100,Belarus,1885,36.2
17101,Belgium,1885,45.48
17102,Belize,1885,26.5
17103,Benin,1885,31.0
17104,Bhutan,1885,28.8
17105,Bolivia,1885,33.0
17106,Bosnia and Herzegovina,1885,35.1
17107,Botswana,1885,33.6
17108,Brazil,1885,31.98
17109,Brunei,1885,29.2
17110,Bulgaria,1885,39.54
17111,Burkina Faso,1885,29.2
17112,Burundi,1885,31.5
17113,Cambodia,1885,35.0
17114,Cameroon,1885,28.75
17115,Canada,1885,44.91
17116,Cape Verde,1885,33.8
17117,Central African Republic,1885,30.0
17118,Chad,1885,30.9
17119,Chile,1885,32.0
17120,China,1885,32.0
17121,Colombia,1885,32.0
17122,Comoros,1885,32.1
17123,"Congo, Dem. Rep.",1885,31.6
17124,"Congo, Rep.",1885,32.7
17125,Costa Rica,1885,30.2
17126,Cote d'Ivoire,1885,31.16
17127,Croatia,1885,36.1
17128,Cuba,1885,41.54
17129,Cyprus,1885,38.51
17130,Czech Republic,1885,34.98
17131,Denmark,1885,49.69
17132,Djibouti,1885,29.9
17133,Dominican Republic,1885,29.9
17134,Ecuador,1885,32.9
17135,Egypt,1885,33.0
17136,El Salvador,1885,28.7
17137,Equatorial Guinea,1885,29.8
17138,Eritrea,1885,30.2
17139,Estonia,1885,41.29
17140,Ethiopia,1885,29.7
17141,Fiji,1885,26.1
17142,Finland,1885,41.3
17143,France,1885,43.97
17144,French Guiana,1885,30.5
17145,French Polynesia,1885,25.6
17146,Gabon,1885,30.6
17147,Gambia,1885,28.8
17148,Georgia,1885,31.87
17149,Germany,1885,39.44
17150,Ghana,1885,28.0
17151,Greece,1885,37.46
17152,Greenland,1885,32.57
17153,Grenada,1885,37.3
17154,Guadeloupe,1885,27.66
17155,Guam,1885,27.5
17156,Guatemala,1885,25.81
17157,Guinea,1885,30.38
17158,Guinea-Bissau,1885,32.0
17159,Guyana,1885,31.12
17160,Haiti,1885,29.0
17161,Honduras,1885,33.9
17162,"Hong Kong, China",1885,34.9
17163,Hungary,1885,36.0
17164,Iceland,1885,45.46
17165,India,1885,24.97
17166,Indonesia,1885,30.0
17167,Iran,1885,25.6
17168,Iraq,1885,31.2
17169,Ireland,1885,45.17
17170,Israel,1885,32.0
17171,Italy,1885,36.83
17172,Jamaica,1885,37.8
17173,Japan,1885,37.33
17174,Jordan,1885,31.7
17175,Kazakhstan,1885,26.2
17176,Kenya,1885,25.5
17177,Kiribati,1885,24.9
17178,North Korea,1885,26.0
17179,South Korea,1885,25.8
17180,Kuwait,1885,26.0
17181,Kyrgyz Republic,1885,23.94
17182,Lao,1885,31.9
17183,Latvia,1885,41.3
17184,Lebanon,1885,29.7
17185,Lesotho,1885,32.8
17186,Liberia,1885,31.1
17187,Libya,1885,33.1
17188,Lithuania,1885,35.3
17189,Luxembourg,1885,39.92
17190,"Macao, China",1885,34.7
17191,"Macedonia, FYR",1885,36.1
17192,Madagascar,1885,30.5
17193,Malawi,1885,30.3
17194,Malaysia,1885,30.6
17195,Maldives,1885,32.65
17196,Mali,1885,26.41
17197,Malta,1885,34.85
17198,Martinique,1885,30.15
17199,Mauritania,1885,32.0
17200,Mauritius,1885,29.11
17201,Mayotte,1885,32.5
17202,Mexico,1885,26.9
17203,"Micronesia, Fed. Sts.",1885,26.7
17204,Moldova,1885,33.15
17205,Mongolia,1885,31.8
17206,Montenegro,1885,35.4
17207,Morocco,1885,33.1
17208,Mozambique,1885,30.28
17209,Myanmar,1885,30.8
17210,Namibia,1885,32.4
17211,Nepal,1885,32.8
17212,Netherlands,1885,43.3
17213,Netherlands Antilles,1885,34.41
17214,New Caledonia,1885,26.0
17215,New Zealand,1885,40.74
17216,Nicaragua,1885,25.4
17217,Niger,1885,30.8
17218,Nigeria,1885,30.4
17219,Norway,1885,51.06
17220,Oman,1885,32.3
17221,Pakistan,1885,26.97
17222,Panama,1885,32.9
17223,Papua New Guinea,1885,31.5
17224,Paraguay,1885,35.5
17225,Peru,1885,35.7
17226,Philippines,1885,30.9
17227,Poland,1885,35.9
17228,Portugal,1885,35.6
17229,Puerto Rico,1885,30.43
17230,Qatar,1885,30.8
17231,Reunion,1885,33.0
17232,Romania,1885,35.7
17233,Russia,1885,30.84
17234,Rwanda,1885,31.8
17235,St. Lucia,1885,28.01
17236,St. Vincent and the Grenadines,1885,25.99
17237,Samoa,1885,25.4
17238,Sao Tome and Principe,1885,31.0
17239,Saudi Arabia,1885,32.1
17240,Senegal,1885,25.2
17241,Serbia,1885,35.5
17242,Seychelles,1885,40.94
17243,Sierra Leone,1885,25.1
17244,Singapore,1885,34.0
17245,Slovak Republic,1885,36.4
17246,Slovenia,1885,36.6
17247,Solomon Islands,1885,25.1
17248,Somalia,1885,29.4
17249,South Africa,1885,33.5
17250,Spain,1885,30.28
17251,Sri Lanka,1885,32.6
17252,Sudan,1885,31.4
17253,Suriname,1885,32.9
17254,Swaziland,1885,32.3
17255,Sweden,1885,48.94
17256,Switzerland,1885,43.83
17257,Syria,1885,31.1
17258,Taiwan,1885,28.3
17259,Tajikistan,1885,24.24
17260,Tanzania,1885,32.2
17261,Thailand,1885,30.4
17262,Timor-Leste,1885,28.95
17263,Togo,1885,31.3
17264,Tonga,1885,28.2
17265,Trinidad and Tobago,1885,38.8
17266,Tunisia,1885,28.8
17267,Turkey,1885,35.0
17268,Turkmenistan,1885,22.46
17269,Uganda,1885,25.3
17270,Ukraine,1885,36.6
17271,United Arab Emirates,1885,30.7
17272,United Kingdom,1885,45.76
17273,United States,1885,42.31
17274,Uruguay,1885,32.9
17275,Uzbekistan,1885,26.93
17276,Vanuatu,1885,24.3
17277,Venezuela,1885,32.2
17278,West Bank and Gaza,1885,32.1
17279,Western Sahara,1885,34.75
17280,Vietnam,1885,32.0
17281,Virgin Islands (U.S.),1885,33.4
17282,Yemen,1885,23.39
17283,Zambia,1885,32.6
17284,Zimbabwe,1885,33.7
17285,South Sudan,1885,26.67
17286,Afghanistan,1886,27.33
17287,Albania,1886,35.4
17288,Algeria,1886,28.82
17289,Angola,1886,26.98
17290,Antigua and Barbuda,1886,33.54
17291,Argentina,1886,32.88
17292,Armenia,1886,34.2
17293,Aruba,1886,34.42
17294,Australia,1886,42.52
17295,Austria,1886,36.15
17296,Azerbaijan,1886,29.37
17297,Bahamas,1886,35.18
17298,Bahrain,1886,30.3
17299,Bangladesh,1886,23.2
17300,Barbados,1886,32.12
17301,Belarus,1886,36.2
17302,Belgium,1886,43.36
17303,Belize,1886,26.5
17304,Benin,1886,31.0
17305,Bhutan,1886,28.8
17306,Bolivia,1886,33.0
17307,Bosnia and Herzegovina,1886,35.1
17308,Botswana,1886,33.6
17309,Brazil,1886,31.98
17310,Brunei,1886,29.2
17311,Bulgaria,1886,39.58
17312,Burkina Faso,1886,29.2
17313,Burundi,1886,31.5
17314,Cambodia,1886,35.0
17315,Cameroon,1886,28.75
17316,Canada,1886,44.95
17317,Cape Verde,1886,33.8
17318,Central African Republic,1886,30.0
17319,Chad,1886,30.9
17320,Chile,1886,32.0
17321,China,1886,32.0
17322,Colombia,1886,32.0
17323,Comoros,1886,32.1
17324,"Congo, Dem. Rep.",1886,31.6
17325,"Congo, Rep.",1886,32.7
17326,Costa Rica,1886,30.2
17327,Cote d'Ivoire,1886,31.16
17328,Croatia,1886,36.1
17329,Cuba,1886,42.08
17330,Cyprus,1886,38.51
17331,Czech Republic,1886,34.98
17332,Denmark,1886,49.0
17333,Djibouti,1886,29.9
17334,Dominican Republic,1886,29.9
17335,Ecuador,1886,32.9
17336,Egypt,1886,33.0
17337,El Salvador,1886,28.7
17338,Equatorial Guinea,1886,29.8
17339,Eritrea,1886,30.2
17340,Estonia,1886,41.48
17341,Ethiopia,1886,29.7
17342,Fiji,1886,26.1
17343,Finland,1886,40.92
17344,France,1886,43.17
17345,French Guiana,1886,30.5
17346,French Polynesia,1886,25.6
17347,Gabon,1886,30.6
17348,Gambia,1886,28.8
17349,Georgia,1886,32.07
17350,Germany,1886,39.73
17351,Ghana,1886,28.0
17352,Greece,1886,37.58
17353,Greenland,1886,32.25
17354,Grenada,1886,37.3
17355,Guadeloupe,1886,27.66
17356,Guam,1886,27.5
17357,Guatemala,1886,25.81
17358,Guinea,1886,30.39
17359,Guinea-Bissau,1886,32.0
17360,Guyana,1886,31.12
17361,Haiti,1886,29.0
17362,Honduras,1886,33.9
17363,"Hong Kong, China",1886,34.9
17364,Hungary,1886,36.0
17365,Iceland,1886,44.97
17366,India,1886,24.85
17367,Indonesia,1886,30.0
17368,Iran,1886,25.6
17369,Iraq,1886,31.2
17370,Ireland,1886,45.44
17371,Israel,1886,32.0
17372,Italy,1886,35.1
17373,Jamaica,1886,36.9
17374,Japan,1886,37.4
17375,Jordan,1886,31.7
17376,Kazakhstan,1886,26.4
17377,Kenya,1886,25.5
17378,Kiribati,1886,24.9
17379,North Korea,1886,26.0
17380,South Korea,1886,25.8
17381,Kuwait,1886,26.0
17382,Kyrgyz Republic,1886,24.14
17383,Lao,1886,31.9
17384,Latvia,1886,41.63
17385,Lebanon,1886,29.7
17386,Lesotho,1886,32.8
17387,Liberia,1886,31.1
17388,Libya,1886,33.1
17389,Lithuania,1886,35.73
17390,Luxembourg,1886,40.42
17391,"Macao, China",1886,34.7
17392,"Macedonia, FYR",1886,36.1
17393,Madagascar,1886,30.5
17394,Malawi,1886,30.3
17395,Malaysia,1886,30.6
17396,Maldives,1886,32.65
17397,Mali,1886,26.41
17398,Malta,1886,35.32
17399,Martinique,1886,30.15
17400,Mauritania,1886,32.0
17401,Mauritius,1886,33.32
17402,Mayotte,1886,32.5
17403,Mexico,1886,26.9
17404,"Micronesia, Fed. Sts.",1886,26.7
17405,Moldova,1886,33.15
17406,Mongolia,1886,31.8
17407,Montenegro,1886,35.4
17408,Morocco,1886,33.1
17409,Mozambique,1886,30.28
17410,Myanmar,1886,30.8
17411,Namibia,1886,32.4
17412,Nepal,1886,32.8
17413,Netherlands,1886,41.98
17414,Netherlands Antilles,1886,34.41
17415,New Caledonia,1886,26.0
17416,New Zealand,1886,41.19
17417,Nicaragua,1886,25.4
17418,Niger,1886,30.8
17419,Nigeria,1886,30.4
17420,Norway,1886,51.72
17421,Oman,1886,32.3
17422,Pakistan,1886,27.1
17423,Panama,1886,32.9
17424,Papua New Guinea,1886,31.5
17425,Paraguay,1886,35.5
17426,Peru,1886,35.7
17427,Philippines,1886,30.9
17428,Poland,1886,36.2
17429,Portugal,1886,35.6
17430,Puerto Rico,1886,30.43
17431,Qatar,1886,30.8
17432,Reunion,1886,33.0
17433,Romania,1886,35.7
17434,Russia,1886,34.26
17435,Rwanda,1886,31.8
17436,St. Lucia,1886,28.01
17437,St. Vincent and the Grenadines,1886,25.99
17438,Samoa,1886,25.4
17439,Sao Tome and Principe,1886,31.0
17440,Saudi Arabia,1886,32.1
17441,Senegal,1886,25.2
17442,Serbia,1886,35.5
17443,Seychelles,1886,41.2
17444,Sierra Leone,1886,25.1
17445,Singapore,1886,34.0
17446,Slovak Republic,1886,36.4
17447,Slovenia,1886,36.6
17448,Solomon Islands,1886,25.1
17449,Somalia,1886,29.4
17450,South Africa,1886,33.5
17451,Spain,1886,30.54
17452,Sri Lanka,1886,32.6
17453,Sudan,1886,31.4
17454,Suriname,1886,32.9
17455,Swaziland,1886,32.3
17456,Sweden,1886,50.6
17457,Switzerland,1886,44.68
17458,Syria,1886,31.1
17459,Taiwan,1886,28.3
17460,Tajikistan,1886,24.44
17461,Tanzania,1886,32.2
17462,Thailand,1886,30.4
17463,Timor-Leste,1886,28.95
17464,Togo,1886,31.3
17465,Tonga,1886,28.2
17466,Trinidad and Tobago,1886,38.8
17467,Tunisia,1886,28.8
17468,Turkey,1886,35.0
17469,Turkmenistan,1886,22.66
17470,Uganda,1886,25.3
17471,Ukraine,1886,36.6
17472,United Arab Emirates,1886,30.7
17473,United Kingdom,1886,45.33
17474,United States,1886,42.89
17475,Uruguay,1886,32.9
17476,Uzbekistan,1886,27.13
17477,Vanuatu,1886,24.3
17478,Venezuela,1886,32.2
17479,West Bank and Gaza,1886,32.1
17480,Western Sahara,1886,34.75
17481,Vietnam,1886,32.0
17482,Virgin Islands (U.S.),1886,33.4
17483,Yemen,1886,23.39
17484,Zambia,1886,32.6
17485,Zimbabwe,1886,33.7
17486,South Sudan,1886,26.67
17487,Afghanistan,1887,27.32
17488,Albania,1887,35.4
17489,Algeria,1887,28.82
17490,Angola,1887,26.98
17491,Antigua and Barbuda,1887,33.54
17492,Argentina,1887,33.16
17493,Armenia,1887,34.4
17494,Aruba,1887,34.42
17495,Australia,1887,43.05
17496,Austria,1887,36.38
17497,Azerbaijan,1887,29.57
17498,Bahamas,1887,35.18
17499,Bahrain,1887,30.3
17500,Bangladesh,1887,23.08
17501,Barbados,1887,32.12
17502,Belarus,1887,36.2
17503,Belgium,1887,46.06
17504,Belize,1887,26.5
17505,Benin,1887,31.0
17506,Bhutan,1887,28.8
17507,Bolivia,1887,33.0
17508,Bosnia and Herzegovina,1887,35.1
17509,Botswana,1887,33.6
17510,Brazil,1887,31.98
17511,Brunei,1887,29.2
17512,Bulgaria,1887,39.63
17513,Burkina Faso,1887,29.2
17514,Burundi,1887,31.5
17515,Cambodia,1887,35.0
17516,Cameroon,1887,28.75
17517,Canada,1887,45.0
17518,Cape Verde,1887,33.8
17519,Central African Republic,1887,30.0
17520,Chad,1887,30.9
17521,Chile,1887,32.0
17522,China,1887,32.0
17523,Colombia,1887,32.0
17524,Comoros,1887,32.1
17525,"Congo, Dem. Rep.",1887,31.6
17526,"Congo, Rep.",1887,32.7
17527,Costa Rica,1887,30.2
17528,Cote d'Ivoire,1887,31.16
17529,Croatia,1887,36.1
17530,Cuba,1887,42.62
17531,Cyprus,1887,38.51
17532,Czech Republic,1887,34.98
17533,Denmark,1887,48.71
17534,Djibouti,1887,29.9
17535,Dominican Republic,1887,29.9
17536,Ecuador,1887,32.9
17537,Egypt,1887,33.0
17538,El Salvador,1887,28.7
17539,Equatorial Guinea,1887,29.8
17540,Eritrea,1887,30.2
17541,Estonia,1887,41.68
17542,Ethiopia,1887,29.7
17543,Fiji,1887,26.1
17544,Finland,1887,45.6
17545,France,1887,43.75
17546,French Guiana,1887,30.5
17547,French Polynesia,1887,25.6
17548,Gabon,1887,30.6
17549,Gambia,1887,28.8
17550,Georgia,1887,32.27
17551,Germany,1887,40.03
17552,Ghana,1887,28.0
17553,Greece,1887,37.7
17554,Greenland,1887,31.92
17555,Grenada,1887,37.3
17556,Guadeloupe,1887,27.66
17557,Guam,1887,27.5
17558,Guatemala,1887,25.81
17559,Guinea,1887,30.4
17560,Guinea-Bissau,1887,32.0
17561,Guyana,1887,31.12
17562,Haiti,1887,29.0
17563,Honduras,1887,33.9
17564,"Hong Kong, China",1887,34.9
17565,Hungary,1887,36.0
17566,Iceland,1887,40.6
17567,India,1887,24.74
17568,Indonesia,1887,30.0
17569,Iran,1887,25.6
17570,Iraq,1887,31.2
17571,Ireland,1887,45.7
17572,Israel,1887,32.0
17573,Italy,1887,35.97
17574,Jamaica,1887,35.5
17575,Japan,1887,37.47
17576,Jordan,1887,31.7
17577,Kazakhstan,1887,26.6
17578,Kenya,1887,25.5
17579,Kiribati,1887,24.9
17580,North Korea,1887,26.0
17581,South Korea,1887,25.8
17582,Kuwait,1887,26.0
17583,Kyrgyz Republic,1887,24.34
17584,Lao,1887,31.9
17585,Latvia,1887,41.97
17586,Lebanon,1887,29.7
17587,Lesotho,1887,32.8
17588,Liberia,1887,31.1
17589,Libya,1887,33.1
17590,Lithuania,1887,36.15
17591,Luxembourg,1887,40.93
17592,"Macao, China",1887,34.7
17593,"Macedonia, FYR",1887,36.1
17594,Madagascar,1887,30.5
17595,Malawi,1887,30.3
17596,Malaysia,1887,30.6
17597,Maldives,1887,32.65
17598,Mali,1887,26.41
17599,Malta,1887,35.79
17600,Martinique,1887,30.15
17601,Mauritania,1887,32.0
17602,Mauritius,1887,28.08
17603,Mayotte,1887,32.5
17604,Mexico,1887,26.9
17605,"Micronesia, Fed. Sts.",1887,26.7
17606,Moldova,1887,33.15
17607,Mongolia,1887,31.8
17608,Montenegro,1887,35.4
17609,Morocco,1887,33.1
17610,Mozambique,1887,30.28
17611,Myanmar,1887,30.8
17612,Namibia,1887,32.4
17613,Nepal,1887,32.8
17614,Netherlands,1887,44.99
17615,Netherlands Antilles,1887,34.41
17616,New Caledonia,1887,26.0
17617,New Zealand,1887,41.64
17618,Nicaragua,1887,25.4
17619,Niger,1887,30.8
17620,Nigeria,1887,30.4
17621,Norway,1887,51.69
17622,Oman,1887,32.3
17623,Pakistan,1887,26.71
17624,Panama,1887,32.9
17625,Papua New Guinea,1887,31.5
17626,Paraguay,1887,35.5
17627,Peru,1887,35.7
17628,Philippines,1887,30.9
17629,Poland,1887,36.5
17630,Portugal,1887,35.6
17631,Puerto Rico,1887,30.43
17632,Qatar,1887,30.8
17633,Reunion,1887,33.0
17634,Romania,1887,35.7
17635,Russia,1887,33.24
17636,Rwanda,1887,31.8
17637,St. Lucia,1887,28.01
17638,St. Vincent and the Grenadines,1887,25.99
17639,Samoa,1887,25.4
17640,Sao Tome and Principe,1887,31.0
17641,Saudi Arabia,1887,32.1
17642,Senegal,1887,25.2
17643,Serbia,1887,35.5
17644,Seychelles,1887,41.46
17645,Sierra Leone,1887,25.1
17646,Singapore,1887,34.0
17647,Slovak Republic,1887,36.4
17648,Slovenia,1887,36.6
17649,Solomon Islands,1887,25.1
17650,Somalia,1887,29.4
17651,South Africa,1887,33.5
17652,Spain,1887,30.8
17653,Sri Lanka,1887,32.6
17654,Sudan,1887,31.4
17655,Suriname,1887,32.9
17656,Swaziland,1887,32.3
17657,Sweden,1887,51.46
17658,Switzerland,1887,45.44
17659,Syria,1887,31.1
17660,Taiwan,1887,28.3
17661,Tajikistan,1887,24.64
17662,Tanzania,1887,32.2
17663,Thailand,1887,30.4
17664,Timor-Leste,1887,28.95
17665,Togo,1887,31.3
17666,Tonga,1887,28.2
17667,Trinidad and Tobago,1887,38.8
17668,Tunisia,1887,28.8
17669,Turkey,1887,35.0
17670,Turkmenistan,1887,22.86
17671,Uganda,1887,25.3
17672,Ukraine,1887,36.6
17673,United Arab Emirates,1887,30.7
17674,United Kingdom,1887,45.65
17675,United States,1887,43.47
17676,Uruguay,1887,32.9
17677,Uzbekistan,1887,27.33
17678,Vanuatu,1887,24.3
17679,Venezuela,1887,32.2
17680,West Bank and Gaza,1887,32.1
17681,Western Sahara,1887,34.75
17682,Vietnam,1887,32.0
17683,Virgin Islands (U.S.),1887,33.4
17684,Yemen,1887,23.39
17685,Zambia,1887,32.6
17686,Zimbabwe,1887,33.7
17687,South Sudan,1887,26.67
17688,Afghanistan,1888,27.31
17689,Albania,1888,35.4
17690,Algeria,1888,28.82
17691,Angola,1888,26.98
17692,Antigua and Barbuda,1888,33.54
17693,Argentina,1888,33.44
17694,Armenia,1888,34.6
17695,Aruba,1888,34.42
17696,Australia,1888,43.58
17697,Austria,1888,36.61
17698,Azerbaijan,1888,29.77
17699,Bahamas,1888,35.18
17700,Bahrain,1888,30.3
17701,Bangladesh,1888,22.96
17702,Barbados,1888,32.12
17703,Belarus,1888,36.2
17704,Belgium,1888,44.92
17705,Belize,1888,26.5
17706,Benin,1888,31.0
17707,Bhutan,1888,28.8
17708,Bolivia,1888,33.0
17709,Bosnia and Herzegovina,1888,35.1
17710,Botswana,1888,33.6
17711,Brazil,1888,31.98
17712,Brunei,1888,29.2
17713,Bulgaria,1888,39.67
17714,Burkina Faso,1888,29.2
17715,Burundi,1888,31.5
17716,Cambodia,1888,35.0
17717,Cameroon,1888,28.75
17718,Canada,1888,45.04
17719,Cape Verde,1888,33.8
17720,Central African Republic,1888,30.0
17721,Chad,1888,30.9
17722,Chile,1888,32.0
17723,China,1888,32.0
17724,Colombia,1888,32.0
17725,Comoros,1888,32.1
17726,"Congo, Dem. Rep.",1888,31.6
17727,"Congo, Rep.",1888,32.7
17728,Costa Rica,1888,30.2
17729,Cote d'Ivoire,1888,31.16
17730,Croatia,1888,36.1
17731,Cuba,1888,43.16
17732,Cyprus,1888,38.51
17733,Czech Republic,1888,34.99
17734,Denmark,1888,46.71
17735,Djibouti,1888,29.9
17736,Dominican Republic,1888,29.9
17737,Ecuador,1888,32.9
17738,Egypt,1888,33.0
17739,El Salvador,1888,28.7
17740,Equatorial Guinea,1888,29.8
17741,Eritrea,1888,30.2
17742,Estonia,1888,41.88
17743,Ethiopia,1888,17.0
17744,Fiji,1888,26.1
17745,Finland,1888,45.16
17746,France,1888,44.15
17747,French Guiana,1888,30.5
17748,French Polynesia,1888,25.6
17749,Gabon,1888,30.6
17750,Gambia,1888,28.8
17751,Georgia,1888,32.47
17752,Germany,1888,40.32
17753,Ghana,1888,28.0
17754,Greece,1888,37.86
17755,Greenland,1888,31.6
17756,Grenada,1888,37.3
17757,Guadeloupe,1888,27.66
17758,Guam,1888,27.5
17759,Guatemala,1888,25.81
